date,avgR,stdR,avgS,stdS
20211021,0.08974808433915961,1.558899723978343,6.093253868883658,8.565060565922959
20211022,0.8425965943469617,0.4708063346493367,340.9526320338837,152.49680765710917
20211025,-1.2590444206991298,8.16154444681276,55.472294306212795,155.5900844157688
20211026,0.019446672012830794,1.680148115201928,5.406325180433039,8.042529674715306
20211027,0.08207051762940736,1.6304541420125278,4.607251812953239,6.974094702797417
20211028,-0.08819559022048898,2.0198062204291154,4.133843307834608,6.184708767769039
20211029,0.09436133486766399,1.4987200309755289,5.68904788112273,8.794293170238047
20211101,0.03301650825412707,1.846974854534911,5.893896948474237,9.230487458457764
20211102,0.11048839071257005,1.648567955137882,5.439651721377102,8.001686233842648
20211103,-0.02496373005152834,2.0418178459399883,6.51753464405423,10.206397454896463
20211104,0.12176898222940226,1.5006779097984757,5.111621567043619,7.725109218330876
20211105,0.15562002901305588,1.47923222046775,6.828072632684708,9.65841511450314
20211108,0.10656722394634098,1.640294345873974,6.955851436580239,10.248130543955993
20211109,0.1336373202385128,1.5856339643007127,7.516510497569775,10.897256692714935
20211110,0.12287287287287288,1.5519587400397088,6.946596596596597,9.996365752446492
20211111,0.10980687233508904,1.5862880079501533,7.001555053925257,10.04645081134911
20211112,0.2080701754385965,1.3345101454873771,7.884110275689223,11.900944683459654
20211115,0.12100272369615656,1.5314174170513752,7.018561484918793,9.832520586303094
20211116,0.17395711896193422,1.4333129062270775,10.226722084241471,14.064568871008989
20211117,0.20282186948853614,1.2986153056366205,8.800201562106324,12.390762900256707
20211118,0.25121673397535466,1.030624987119643,8.74640157398778,10.630199085314633
20211119,0.16302317362548593,1.2436053056439345,8.89619831372747,11.876169330938763
20211122,0.121798490992147,1.4052930090376514,8.93455833290561,12.162393207942285
20211123,0.2147452261819667,1.0841915585266506,7.818901255999183,10.573112106654456
20211124,0.21704163697444773,0.9437108503075176,6.640842919678306,8.34402249358013
20211125,0.2560138330875248,0.9639598811706878,8.907948939632814,10.780433120652768
20211126,0.2528524857375713,0.9996647833829287,10.30440097799511,13.089628375719487
20211129,0.1566566311170077,1.2253606022411792,10.4008266571414,13.10050508511535
20211130,0.22648527463568735,1.0859870284950606,12.359523081626413,15.127086898408452
20211201,0.09111043994764925,1.510543669602384,10.604802174569617,12.97924894378318
20211202,0.2089851584436422,0.9663136274807362,7.008774568792619,8.748208986520854
20211203,0.1556880228422582,1.2084733492081836,7.662525672494114,9.792848746045301
20211206,0.15341820368885326,1.2681597272230425,9.612770649558941,12.025818143760072
20211207,0.2368275931217727,1.0406397502944298,12.944352534215671,16.089085961807402
20211208,0.3980719124544033,1.1031748361724856,144.4726941115164,197.99736619169738
20211209,0.2534992223950233,1.159269384096433,11.376410976772187,15.305469666685129
20211210,0.270225313775896,0.9521100454402994,13.953979535258833,17.778718059332686
20211213,0.20627352572145546,1.3623401486105358,15.863036386449185,19.97749201016589
20211214,0.23488617518468266,1.0144972074917618,17.17945625408312,19.404986557000864
20211215,0.31031710136187746,0.93388646085025,17.267551133222774,21.70851998826138
20211216,0.25831869510664995,1.086553693933741,16.029410288582184,20.09626614453827
20211217,0.3012617503644498,0.8711123307644227,12.526466596290152,16.6602319785802
20211220,0.2244662145189651,0.9967312805330382,10.641346395378045,13.129461018731178
20211221,0.20125439036628198,1.2281562274518019,13.447014550928248,16.445293986375958
20211222,0.19292168674698795,1.1960359970823762,15.920532128514056,19.16478845654992
20211223,0.26396450897358337,0.9637480668247512,16.148366606170597,19.509645130795292
20211224,0.2247991967871486,1.1019640460899154,15.567018072289157,20.675160837252506
20211227,0.2167909695625882,1.0133001154714232,12.454192703084056,16.006237069792622
20211228,0.29902431626308074,0.829730142310977,14.245589201759264,17.82085800442971
20211229,0.3246365064086327,0.8183062205048425,18.568671158619992,24.8660749064377
20211230,0.25879396984924624,0.8508113495519741,15.186281407035176,18.512620243569497
20211231,0.3060832659660469,0.8046244791731889,15.148241713823767,19.72874235729658
