date,avgR,stdR,avgS,stdS
20210701,-2.8866167610005475,3.729256767224825,48.47328829651269,65.01078875938485
20210702,-2.6515751480534044,3.7338976297117297,62.299856326873886,88.42561604232228
20210705,-3.313110298312137,4.190400536468243,58.7512499580551,79.1491596758806
20210706,-2.6618187003172564,3.7794444574205484,64.05963711546002,87.00434393226794
20210707,-2.4299492724602856,3.589455829120739,52.54825790949139,66.02557048941145
20210708,-2.924408979537779,3.981341929638896,46.59400039732468,63.81753279973501
20210709,-3.168655282486751,3.881253245206144,52.91313106269563,70.89875054896021
20210712,-2.8573505545036517,4.553573005478701,42.2741073843657,57.401097101472104
20210713,-3.1706295691674358,4.077630589802716,56.239335651927036,69.75768873797252
20210714,-2.791859359113123,3.8540442021368997,44.06995965758142,50.771803622025935
20210715,-3.357112015790772,4.601113372060867,37.38835430545275,54.223073320465794
20210716,-3.044210937245844,4.185191048281772,34.192394027131655,42.33595248667133
20210719,-2.725418092284079,3.9044366099211927,34.94186678604547,46.549941759285694
20210720,-3.1338314164367422,4.5159716280136335,36.340050221657314,50.42354539580073
20210721,-3.098149091526575,4.080304232884042,47.01592800135847,72.11092696721883
20210722,-2.8005271012605975,3.8914677359091785,34.245610135585686,50.33415763991637
20210723,-2.853197483947058,3.878989476743342,34.38792425632289,44.74713883497968
20210726,-2.818545851672899,4.261576944617295,34.99182579342754,44.32334139271702
20210727,-2.544007956240676,3.87288846000497,39.56638488314272,54.79441084133261
20210728,-2.721298363715133,3.9339457999522183,38.007564901522976,52.44911277189012
20210729,-2.75,3.8728253806660033,36.82987470634299,43.0942983643001
20210730,-2.9103058790514944,3.8743582011619853,36.95871334362284,45.39652960165469
20210802,-3.0237165008241256,4.5707262149408345,40.67147915267688,52.045369076262325
20210803,-2.3629971065204227,3.507356339172246,48.572707085660454,64.67929074571666
20210804,-3.012197342071728,3.8327063840692044,46.956453668305116,62.61355994429749
20210805,-2.766557993362117,3.761108034678397,31.242400211472376,40.66569396554085
20210806,-2.542700246165499,3.675036466564567,29.659572050747965,37.04727037339531
20210809,-2.50130890052356,3.709606911346272,32.11942725686181,38.05749562657836
20210810,-3.1088899973142,4.035434549431827,37.39910984921153,55.86739691824122
20210811,-2.897642257991385,3.7700255643525327,39.54564346708985,54.77166571066159
20210812,-2.485981308411215,3.3406540395286712,34.52931527751287,48.98335388183649
20210813,-3.1085752643060918,3.9599596865260582,42.77231079040107,55.78774754234452
20210816,-2.858116113744076,3.4592258339697706,33.26651362559242,47.76324676173062
20210817,-2.802308235848316,3.3483969245279566,30.968556174923453,49.50534931816095
20210818,-2.4310490099705095,3.005714612060263,29.31680943687684,38.60455845394082
20210819,-2.835116470461946,3.5459666842431905,35.54628403764268,42.195948213583776
20210820,-2.896485004837149,3.724154043936809,46.227313769751696,68.83089885173469
20210823,-2.797517335314512,3.5323128126849666,31.989351163942544,46.006597288663286
20210824,-2.709073604060914,3.6612692183174245,45.523477157360404,58.137520382574365
20210825,-3.053518484903491,3.9823775521055182,60.80680099231561,79.4067867092778
20210826,-2.7215008690317966,3.735778472666943,37.3538833793409,46.82502838296449
20210827,-2.648125063171726,3.764535380607297,48.911829116269665,66.9864644850282
20210830,-3.1572682682995405,5.2279188358011925,40.01330875691212,51.70705275779766
20210831,-2.994842899436539,4.013820569552892,48.298029478241496,62.69050217080073
20210901,-3.1321217414673477,4.152929197745425,48.297399892502014,67.1698611621846
20210902,-3.086734693877551,3.9505520571612234,46.88778801843318,62.21638863507862
20210903,-3.043417584121569,4.015280224260476,47.65991626608776,62.35491049239273
20210906,-2.9222110215053765,3.7739153114571304,54.11192876344086,72.05416033570232
