date,avgR,stdR,avgS,stdS
20210701,0.30977096169300833,0.8063443191606546,19.8689559335655,23.701149698302903
20210702,0.3174204500181878,0.7381340960346988,25.727096360707417,32.511951559655245
20210705,0.30951350271386235,0.7855982834274355,23.17898171889048,27.964262892299143
20210706,0.27131922882518594,1.121540838354474,33.779695284858114,48.76181227967126
20210707,0.331007828109135,0.7995289237559476,19.306262487307983,25.17993664435616
20210708,0.3374325532126188,0.7556572970414043,17.903753848190938,22.762734872046824
20210709,0.3274461321087955,0.9175401739635861,25.73664025836403,34.704986914615375
20210712,0.3297093558924533,0.7854385093817634,26.975977887595278,35.530916016936715
20210713,0.2828541112212771,0.7715152441890257,24.738210788150777,30.039694402428488
20210714,0.33370658765159866,0.8207485601051681,32.50180884785006,41.835625651231084
20210715,0.3355126399785422,0.7557980140831886,27.137799235566284,36.25867804484013
20210716,0.32441407608317685,0.7772425289800762,30.33222059948536,37.54654202654634
20210719,0.31905781584582443,0.8522283474667397,18.134998810373542,23.956240681803298
20210720,0.3279064472057771,0.7574159856437996,16.011092316700278,19.760728985598877
20210721,0.30357376405963904,0.752556228581776,17.218153282762227,23.13953517103387
20210722,0.30579054713132925,0.8196785985921606,26.98584729981378,35.38569022800089
20210723,0.29175504386337026,0.9475903867362514,29.34807323570835,34.65708957290064
20210726,0.3270474493499637,0.9017418124038096,32.31597703425064,38.18019713724542
20210727,0.343814660889557,1.1598166342677487,54.711344946502784,59.5324843757181
20210728,0.3080629723753259,0.9710917818018452,25.96841479916829,31.907331192893977
20210729,0.3420135953194224,0.9780681394211215,26.842165781730866,35.92358256010807
20210730,0.3556381871833797,0.8285890664144504,30.76597813294216,36.30416194591261
20210802,0.3241471126643368,0.9668000424986911,31.839673822599433,38.248568088912435
20210803,0.29975332493833123,0.88838359617779,32.56122889030722,36.50999811978111
20210804,0.3012247364772384,0.8806463974363427,41.748866807686156,49.99426064972278
20210805,0.33692547617796004,0.7951384303017927,28.049326254183534,36.87353963798467
20210806,0.32655554585915003,1.094681234308385,51.96561654594642,57.94869315817032
20210809,0.274077312992923,1.2685234791334978,37.957618746862295,50.80133583375198
20210810,0.3288762309326125,0.9250323217206243,21.919498616206475,28.17461409913783
20210811,0.32389087716928894,0.9059700777985242,30.71870146532514,36.24985876979172
20210812,0.3072258284933379,0.8481933157183578,29.339545609839426,37.54864601317205
20210813,0.2890926067396656,0.7438403025643631,21.509719039130804,26.77275646403684
20210816,0.3711051083085288,0.8293475625969955,36.705596944305846,44.163058366162694
20210817,0.2816573722161049,0.7892535111908539,39.24700742372038,51.0465162678831
20210818,0.32575678948278847,0.7619582122755227,33.71475523265871,40.548768596972
20210819,0.3124836173001311,0.7789801558983236,22.3206749672346,33.61834817497166
20210820,0.35931849791376913,0.7903671318752993,29.525312934631433,35.896130468633054
20210823,0.32001973171236253,0.8458809530639662,20.869802523749662,26.04405262962271
20210824,0.3130641165566585,0.825145945135107,31.359527398090883,38.39446103701428
20210825,0.3575103344946477,0.67382562565935,29.195245229886094,35.50291633894861
20210826,0.32915598762704373,0.69947846487055,26.809491825011047,36.087685401142615
20210827,0.27724109977707223,0.8295284468910672,24.520131054515975,36.74672837506407
20210830,0.2998620955068792,1.028556837821165,25.479041724126873,32.615810221689486
20210831,0.3399583500785503,1.1243871111935464,47.50135179569617,52.50406251950737
20210901,0.33071136605640095,0.7301080562249713,23.67718888469069,31.108677408234396
20210902,0.34236238409653136,0.72259810063474,34.2377333641816,43.6307333989719
20210903,0.32676982453632564,0.8853236149404382,47.95004109637995,57.06617351692007
20210906,0.27158666838244755,0.7838214443797265,26.186189036160084,33.32143657958774
20210907,0.26541842085826134,0.7793885775026149,56.61367161533348,74.24059478466378
20210908,0.35440448927503804,0.762981034426308,29.309459294092967,36.255556737209986
20210909,0.33554330979851904,0.700671755813763,19.66109867401412,25.200327880029086
20210910,0.3343324203744854,0.758554042223824,25.57761011489501,32.60609638073422
20210913,0.3338671962586886,0.7406182539632552,21.0471828053429,26.874415348394145
20210914,0.3252017167381974,0.7413096389293646,29.79057510729614,39.51602667766942
20210915,0.2903981264637002,0.9379488271750355,42.888500482160076,59.35174832252471
20210916,0.3070996335123157,0.9340960679291619,26.293139009630956,34.98344274533878
20210917,0.2701688857405052,0.926303246415213,22.709207412296944,29.638067501585688
20210922,0.17989317054559328,1.2361680909409405,12.514879816863793,14.128844750443053
20210923,0.2640311381590883,0.9637272604495645,24.497253970610064,32.88116445751431
20210924,0.2997874207045485,0.7926908020648256,30.663871642596842,41.55649574926025
20210927,0.3253023737145075,0.8647040336838653,25.92178707716189,32.920176138070474
20210928,0.3356688220695244,0.8416549074464004,30.0408907497763,41.74489959675026
20210929,0.29670959918723167,0.8779114592359928,18.290548290892406,25.242918162994602
20210930,0.31882853214822393,0.8405058995230017,18.10843431275378,25.518027611698912
20211008,0.355977229601518,0.938075065938772,32.50647269660552,40.94836937559259
20211011,0.3359416445623342,0.7202600302553949,22.647115384615386,32.1385208771711
20211012,0.3070534382910844,0.7986120213747385,26.49590803481638,33.51576972051616
20211013,0.3002884998010346,0.8310933714908035,21.490433081310517,28.134724956417433
20211014,0.29432890137427975,0.8651801755610863,19.709821072289348,27.097568462543737
20211015,0.2641093402941033,0.9182938815488806,26.567210882147894,34.617082543935304
20211018,0.30463312785842117,0.8105245826313299,20.74910518989859,31.21265295371571
20211019,0.3158373838517424,0.7582517715602479,20.550693025093175,27.620746877398304
